Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
22798,Shrinking Universe,Muse,1412,843580,rock,23189,176516,107656,94109,9210,1
22802,Nature 1,Muse,88732,717029,rock,6634,6363,23189,176516,9344,1
22806,Hyper Chondriac Music,Muse,63642,569691,rock,23189,176516,9344,9210,172419,1
22808,Dead Star,Muse,59534,947158,rock,22816,6627,6634,23189,3413,1
22816,In Your World,Muse,35219,829799,rock,22808,6634,6627,23189,176516,1
22819,Apocalypse Please,Muse,800,948972,rock,22820,22822,6634,6627,23189,1
22820,Sing for Absolution,Muse,66023,584477,rock,22822,22819,6634,6627,176516,1
22822,Falling Away with You,Muse,690179,836912,rock,22820,6634,23189,176516,107656,1
22824,Hysteria,Muse,594419,861645,rock,10642,6627,23189,4695,92824,1
22827,The Small Print,Muse,10746,928190,rock,22828,6634,6627,23189,4695,1
22828,Endlessly,Muse,164982,320502,rock,22830,22822,6627,6634,23189,1
22830,Ruled by Secrecy,Muse,149636,333278,rock,22828,6634,6627,23189,176516,1
22835,Assassin,Muse,13942,1019294,rock,22837,6634,6627,23189,92824,1
22837,City of Delusion,Muse,10509,867985,rock,22838,6634,6627,23189,4695,1
22838,Hoodoo,Muse,27407,627197,rock,22837,6634,10275,23189,92824,1
22864,Bones,Radiohead,290191,795083,rock,143753,22791,7387,23189,1287,1
22865,Just,Radiohead,263429,859187,rock,7387,1287,23189,6591,43055,1
22867,Bulletproof...I Wish I Was,Radiohead,222893,46167,rock,-1,-1,-1,-1,-1,0
22874,Morning Bell,Radiohead,118929,576967,rock,143753,168848,42682,23189,7387,1
22877,Pyramid Song,Radiohead,43459,525873,rock,143753,22791,22786,23189,42682,1
22884,Hunting Bears,Radiohead,164984,49431,rock,143753,22791,42682,23189,7387,1
22885,Like Spinning Plates,Radiohead,60443,240344,rock,22884,143753,168848,42682,51007,1
22890,Like Spinning Plates,Radiohead,112326,352179,rock,22884,143753,168848,42682,51007,1
22893,True Love Waits,Radiohead,94241,475151,rock,6625,12587,87940,22780,137016,1
22939,Drowning,Stereophonics,136182,750955,rock,9210,127033,94118,9344,176522,1
23189,Seven Nation Army,The White Stripes,310682,702078,rock,9344,4695,92824,127033,6627,1
23196,Ball and Biscuit,The White Stripes,307702,395844,rock,135663,9344,6627,22786,94109,1
23213,You Don't Know What Love Is (You,The White Stripes,302792,943887,rock,-1,-1,-1,-1,-1,0
23263,Remy Red,Angie Stone,692812,524973,randb,10165,43802,44187,126233,-1,1
23399,I'm Through Trying To Prove My Love To You,Millie Jackson,442354,381002,randb,-1,-1,-1,-1,-1,0
23586,Beauty mark,Charlotte Church,767531,121503,vocal pop,-1,-1,-1,-1,-1,0
23660,Fallen Embers,Enya,188552,18426,vocal pop,-1,-1,-1,-1,-1,0
23665,Lazy Days,Enya,935533,304051,vocal pop,136503,-1,-1,-1,-1,1
23673,Paint The Sky With Stars,Enya,151160,28302,vocal pop,-1,-1,-1,-1,-1,0
23953,Jojo,Jacques Brel,20215,105697,vocal pop,-1,-1,-1,-1,-1,0
24381,Spanish harlem,Tom Jones,903140,315183,vocal pop,-1,-1,-1,-1,-1,0
24568,Minha Galera,Manu Chao,735066,437701,world,1558,88624,88626,-1,-1,1
24637,Heartbreaker,Led Zeppelin,524145,831308,rock,4893,14151,4311,12777,66,1
24670,Onda su onda,Paolo Conte,310710,327507,vocal pop,-1,-1,-1,-1,-1,0
24682,Block rockin' beats,The Chemical Brothers,562525,926476,electro,3336,11581,1287,24715,8150,1
24715,Killing in the name,Rage Against the Machine,368158,954173,metal,23189,92824,3307,13455,14293,1
25367,Goldberg Variations No.25,Glenn Gould,483893,120316,classical,-1,-1,-1,-1,-1,0
25373,Aria da Capo,Glenn Gould,432574,25958,classical,-1,-1,-1,-1,-1,0
25407,Partita No.3 - Burlesca,Glenn Gould,600186,145291,classical,-1,-1,-1,-1,-1,0
25533,Cello suite No.3,Pierre Fournier,226530,399482,classical,-1,-1,-1,-1,-1,0
25542,Cello suite No.5,Pierre Fournier,387456,127878,classical,-1,-1,-1,-1,-1,0
25614,Prelude,Glenn Gould,522959,289352,classical,7514,-1,-1,-1,-1,1
25664,Fidelio,Ludwig van Beethoven,694603,176278,classical,-1,-1,-1,-1,-1,0
25732,"Piano sonata ""Tempest""",Alfred Brendel,473640,133934,classical,-1,-1,-1,-1,-1,0
25743,Piano sonata No.21 - mvt No.2,Alfred Brendel,476840,75999,classical,-1,-1,-1,-1,-1,0
26194,Addio Del Passato,Maria Callas,612703,234440,classical,163140,-1,-1,-1,-1,1
26203,Il Dolce Sueno,Maria Callas,581383,294969,classical,-1,-1,-1,-1,-1,0
26267,Ballabile,Emmanuel Chabrier,407044,405326,classical,150893,-1,-1,-1,-1,1
26369,Berceuse,Fryderyk Chopin,882701,64595,classical,-1,-1,-1,-1,-1,0
26445,Mazurka No.50,Eugen Indjic,444503,30912,classical,-1,-1,-1,-1,-1,0
26454,Nocturne No.2,Fryderyk Chopin,701850,157840,classical,-1,-1,-1,-1,-1,0
26467,Nocturne No.15,Fryderyk Chopin,382240,35682,classical,-1,-1,-1,-1,-1,0
26468,Nocturne No.16,Fryderyk Chopin,472044,117107,classical,-1,-1,-1,-1,-1,0
26520,Rondo op16,Fryderyk Chopin,719352,236004,classical,-1,-1,-1,-1,-1,0
26616,Sonata op34 No.2,Muzio Clementi,419456,314473,classical,-1,-1,-1,-1,-1,0
26632,Sonata op40 No.2 - mvt No.1,Muzio Clementi,402508,64767,classical,-1,-1,-1,-1,-1,0
26633,Sonata op40 No.2 - mvt No.2,Muzio Clementi,517595,361154,classical,-1,-1,-1,-1,-1,0
26657,Billy the Kid - 8 The Open Prairie Again,Aaron Copland,639247,404642,classical,-1,-1,-1,-1,-1,0
26785,L'Invitation Au Voyage,Henri Duparc,539248,3365,classical,-1,-1,-1,-1,-1,0
26796,Phidyle,Henri Duparc,280520,4074,classical,-1,-1,-1,-1,-1,0
26801,La Vie Anterieure,Henri Duparc,429968,252623,classical,-1,-1,-1,-1,-1,0
26957,Nuits dans les jardins d'Espagne,Manuel de Falla,472262,415203,classical,-1,-1,-1,-1,-1,0
26986,Piano concerto No.6 - mvt No.3,John Field,551732,437648,classical,-1,-1,-1,-1,-1,0
27003,Symphony No.3 mvt No.3,Henryk Mikolaj G,218875,4116,classical,-1,-1,-1,-1,-1,0
27029,Piano concerto F - mvt No.2,George Gershwin,442723,341332,classical,-1,-1,-1,-1,-1,0
27217,VI Zapateado,Enrique Granados,479507,455319,classical,-1,-1,-1,-1,-1,0
27239,At the craddle,Edvard Grieg,652193,18392,classical,-1,-1,-1,-1,-1,0
27253,Peer Gynt,Edvard Grieg,714410,169973,classical,260,-1,-1,-1,-1,1
27459,The Creation,Joseph Haydn,683407,217940,classical,-1,-1,-1,-1,-1,0
27468,The Creation,Joseph Haydn,609975,366448,classical,-1,-1,-1,-1,-1,0
27484,Spring - mvt No.5,Joseph Haydn,519481,309468,classical,-1,-1,-1,-1,-1,0
27529,O Virga Mediatrix,Hildegard von Bingen,693875,257997,classical,-1,-1,-1,-1,-1,0
27535,O Nobilissima Viriditas,Hildegard von Bingen,437596,95640,classical,-1,-1,-1,-1,-1,0
27587,Requiem - Sanctus,Jean Gilles,670926,267147,classical,-1,-1,-1,-1,-1,0
27733,Totentanz,Franz Liszt,121047,672783,classical,-1,-1,-1,-1,-1,0
27780,Ruckert-Lieder,Dame Janet Baker,767719,60457,classical,-1,-1,-1,-1,-1,0
27887,Piano concerto No.1 - mvt No.2,Felix Mendelssohn,713331,263480,classical,-1,-1,-1,-1,-1,0
27921,Romances Sans Paroles,Felix Mendelssohn,563163,301359,classical,-1,-1,-1,-1,-1,0
27980,Canciones i dansas for piano No.2,Federico Mompou,192110,118242,classical,-1,-1,-1,-1,-1,0
28451,Violon concerto No.3 - mvt No.2,Wolfgang Amadeus Mozart,672448,360514,classical,-1,-1,-1,-1,-1,0
28459,Violon concerto No.2 - mvt No.2,Wolfgang Amadeus Mozart,541553,236011,classical,-1,-1,-1,-1,-1,0
28529,Tableaux d'une exposition,Mussorgsky,594763,65218,classical,-1,-1,-1,-1,-1,0
28544,The Peepshow (Musical Satire),Mussorgsky,424378,142722,classical,-1,-1,-1,-1,-1,0
28756,St Luke Passion,Krzysztof Penderecki,686195,244018,classical,-1,-1,-1,-1,-1,0
28794,The bestiary - The grasshopper,Felicity Lott,696417,272686,classical,-1,-1,-1,-1,-1,0
28804,To her guitar,Felicity Lott,434844,224673,classical,-1,-1,-1,-1,-1,0
28823,Journey,Felicity Lott,573264,154108,classical,-1,-1,-1,-1,-1,0
28831,Les Soirees de Nazelles No.6,Francis Poulenc,515950,435027,classical,-1,-1,-1,-1,-1,0
28860,Nocturnes No.3,Francis Poulenc,513581,94703,classical,-1,-1,-1,-1,-1,0
28876,Intermezzo in A flat,Francis Poulenc,556208,342214,classical,-1,-1,-1,-1,-1,0
28978,Lt Kije - Troika,Sergei Prokofiev,574558,413913,classical,-1,-1,-1,-1,-1,0
29105,Visions Fugitives,Sergei Prokofiev,633050,146692,classical,-1,-1,-1,-1,-1,0
29309,If music be the food of love,Alfred Deller,514855,442465,classical,-1,-1,-1,-1,-1,0
29317,O Lead Me To Some Peaceful Gloom,Alfred Deller,447907,307838,classical,-1,-1,-1,-1,-1,0
29336,King Arthur,Henry Purcell,458765,263160,classical,-1,-1,-1,-1,-1,0
29361,Etudes-Tableaux Op33 No.3,Sergei Rachmaninov,608710,217854,classical,-1,-1,-1,-1,-1,0
29378,Songs No.3,Sergei Rachmaninov,658388,82068,classical,-1,-1,-1,-1,-1,0
29387,Songs No.12,Sergei Rachmaninov,436912,93107,classical,-1,-1,-1,-1,-1,0
29510,Introduction et Allegro,Maurice Ravel,719314,12671,classical,-1,-1,-1,-1,-1,0
29534,Le tombeau de Couperin,Maurice Ravel,741152,232266,classical,-1,-1,-1,-1,-1,0
29535,Le tombeau de Couperin,Maurice Ravel,757236,329094,classical,-1,-1,-1,-1,-1,0
29538,Le tombeau de Couperin,Maurice Ravel,538965,310439,classical,-1,-1,-1,-1,-1,0
29556,Sonate pour violon et violoncelle - mvt No.2,Maurice Ravel,431296,40768,classical,-1,-1,-1,-1,-1,0
29577,Le Coq d'Or,Nikolai Rimsky-Korsakov,656928,152780,classical,-1,-1,-1,-1,-1,0
29599,Concerto d'Aranjuez - mvt No.1,Rodrigo,980905,543535,classical,-1,-1,-1,-1,-1,0
29681,Le cygne,Martha Argerich,939082,6604,classical,-1,-1,-1,-1,-1,0
29694,Gnossiennes No.4,Erik Satie,524573,131253,classical,7105,7104,-1,-1,-1,1
29768,Sonata (Concerto IX) in A minor - mvt No.2,Fabio Biondi,378446,460,classical,-1,-1,-1,-1,-1,0
29795,Sonata K 247,Domenico Scarlatti,613310,319026,classical,-1,-1,-1,-1,-1,0
29865,Impromptu D899 No.3,Alfred Brendel,692322,100912,classical,-1,-1,-1,-1,-1,0
29926,Piano sonata D845 - mvt No.1,Wilhelm Kempff,499883,328705,classical,-1,-1,-1,-1,-1,0
29937,Piano sonata D894 - mvt No.3,Wilhelm Kempff,626810,390217,classical,-1,-1,-1,-1,-1,0
30092,Etudes symphoniques op 13,Robert Schumann,682877,407343,classical,-1,-1,-1,-1,-1,0
30106,Symphony No.4 - mvt No.4,Herbert von Karajan,541597,316368,classical,-1,-1,-1,-1,-1,0
30138,Preludes,Alexander Scriabin,589989,45170,classical,-1,-1,-1,-1,-1,0
30140,Preludes,Alexander Scriabin,466337,168709,classical,-1,-1,-1,-1,-1,0
30150,Preludes,Alexander Scriabin,382206,177318,classical,-1,-1,-1,-1,-1,0
30162,Preludes,Alexander Scriabin,431267,140038,classical,-1,-1,-1,-1,-1,0
30163,Preludes,Alexander Scriabin,436291,94004,classical,-1,-1,-1,-1,-1,0
30164,Preludes,Alexander Scriabin,636404,80424,classical,-1,-1,-1,-1,-1,0
30346,Panorama,Pyotr Ilyich Tchaikovsky,849980,359107,classical,-1,-1,-1,-1,-1,0
30436,Saluncar de Barrameda (No.3),Joaquin Turina,444999,223388,classical,-1,-1,-1,-1,-1,0
30448,Ritorna vincitor!,Giuseppe Verdi,546845,260106,classical,-1,-1,-1,-1,-1,0
30454,Aida,Giuseppe Verdi,474006,490444,classical,-1,-1,-1,-1,-1,0
30460,O tu che sei,Giuseppe Verdi,639250,301422,classical,-1,-1,-1,-1,-1,0
30497,Don Carlo,Giuseppe Verdi,512896,273404,classical,-1,-1,-1,-1,-1,0
30504,Don Carlo,Giuseppe Verdi,412689,542486,classical,-1,-1,-1,-1,-1,0
30721,Macbeth,Giuseppe Verdi,610357,409387,classical,-1,-1,-1,-1,-1,0
30818,Rigoletto,Giuseppe Verdi,659097,128479,classical,30721,-1,-1,-1,-1,1
30898,The Four Seasons - Autumn,Antonio Vivaldi,209624,83803,classical,152368,-1,-1,-1,-1,1
30910,"Violon concerto ""The storm at sea"" - mvt No.2",Antonio Vivaldi,409354,198489,classical,-1,-1,-1,-1,-1,0
31091,Val's Pal,Art Pepper,562034,337469,jazz,-1,-1,-1,-1,-1,0
31268,I Gotta Right to Sing the Blues,Art Tatum,731251,487627,jazz,31636,-1,-1,-1,-1,1
31300,Can't We Be Friends-,Art Tatum,544262,382214,jazz,-1,-1,-1,-1,-1,0
31387,My Foolish Heart,Bill Evans,492754,63181,jazz,183163,3201,31674,165732,20431,1
31416,Unforgettable,Bill Watrous,747539,110320,jazz,-1,-1,-1,-1,-1,0
31461,Am I Blue-,Billie Holiday,828430,162729,jazz,5753,-1,-1,-1,-1,1
31483,All or Nothing at All,Billie Holiday,792104,399785,jazz,32819,153968,-1,-1,-1,1
31519,Honky tonky,Bobby Jaspar,635796,619013,jazz,-1,-1,-1,-1,-1,0
31566,Sveti Boze (Dear Lord),Bojan Z,422385,466708,jazz,-1,-1,-1,-1,-1,0
31579,Mothers of the Veil,Bojan Z,245179,267489,jazz,175989,175997,-1,-1,-1,1
31606,Convalescent,Brad Mehldau,618831,563798,jazz,3201,3203,-1,-1,-1,1
31636,Schloss Elmau,Brad Mehldau,531274,493018,jazz,31268,32178,34193,-1,-1,1
31656,Nearness of You,Brad Mehldau,605408,41523,jazz,33469,114418,-1,-1,-1,1
31662,Intro,Brad Mehldau,447354,23709,jazz,165732,-1,-1,-1,-1,1
31670,The Folks Who Live on the Hill,Brad Mehldau,571474,88146,jazz,32170,34193,183074,-1,-1,1
31673,Cry Me a River,Brad Mehldau,549670,107270,jazz,183074,-1,-1,-1,-1,1
31674,River Man,Brad Mehldau,517457,529889,jazz,165732,20431,183163,-1,-1,1
31764,Heim,Bugge Wesseltoft,591292,71206,jazz,-1,-1,-1,-1,-1,0
32011,Viii-Picture 8,Chick Corea,447082,80285,jazz,-1,-1,-1,-1,-1,0
32158,That Old Feeling,Dave Brubeck,639285,55264,jazz,183074,78978,31268,8202,34193,1
32170,Over the Rainbow,Dave Brubeck,578959,77285,jazz,1914,183074,-1,-1,-1,1
32178,Chorale,Dave Brubeck,557699,134002,jazz,40270,-1,-1,-1,-1,1
32193,Angel Eyes,Dee Dee Bridgewater,814273,82481,jazz,40236,97711,114998,34386,1031,1
32199,Love Vibrations,Dee Dee Bridgewater,854326,220403,jazz,114998,114992,5009,-1,-1,1
32235,Ev'ry Time We Say Goodbye,Dinah Washington,684343,393734,jazz,154622,2671,32193,-1,-1,1
32243,I'll Drown in My Tears,Dinah Washington,729747,315781,jazz,153671,-1,-1,-1,-1,1
32388,Prelude to a Kiss,Duke Ellington,639743,170467,jazz,63618,-1,-1,-1,-1,1
32456,I Got It Bad (And That Ain't Good),Duke Ellington,146766,250333,jazz,-1,-1,-1,-1,-1,0
32542,Beale Street Blues,Duke Ellington,816408,407647,jazz,-1,-1,-1,-1,-1,0
32737,Misty,Ella Fitzgerald,822391,216560,jazz,5753,161481,5966,1906,63973,1
32787,I've got the world on a string,Ella Fitzgerald,907419,547885,jazz,115009,40047,168244,-1,-1,1
32812,Moonlight in Vermont,Ella Fitzgerald,673826,165639,jazz,34386,115002,63710,156806,33517,1
32815,Tenderly,Ella Fitzgerald,576069,282694,jazz,32819,34386,115002,63271,5985,1
32818,Cheek to Cheek,Ella Fitzgerald,860139,657126,jazz,3664,3455,2872,1608,34386,1
32819,The Nearness of You,Ella Fitzgerald,687918,312669,jazz,32815,115002,63271,5754,40568,1
32820,April in Paris,Ella Fitzgerald,819354,193997,jazz,32815,32812,34386,115009,63715,1
32870,Can't Help Lovin' Dat Man,Erroll Garner,577995,565296,jazz,31662,20431,-1,-1,-1,1
32982,The Man In Love,Etta James,189248,241072,jazz,-1,-1,-1,-1,-1,0
33042,Baby brown,Fats Waller,678256,556063,jazz,-1,-1,-1,-1,-1,0
33073,Crystal Silence,Gary Burton,503829,74243,jazz,-1,-1,-1,-1,-1,0
33144,Exode,Henri Texier,400956,435463,jazz,20428,-1,-1,-1,-1,1
33171,My Funny Valentine,Jacky Terrasson,557192,333001,jazz,-1,-1,-1,-1,-1,0
33175,I Fall in Love Too Easily,Jacky Terrasson,481262,109068,jazz,-1,-1,-1,-1,-1,0
33192,L'air de rien,Jacky Terrasson,272675,217099,jazz,165732,183163,-1,-1,-1,1
33276,Echo Through the Canyon,Jimmy Giuffre,511580,33623,jazz,33284,-1,-1,-1,-1,1
33279,Campfire,Jimmy Giuffre,345377,186730,jazz,33284,-1,-1,-1,-1,1
33280,Cobra,Jimmy Giuffre,733078,370280,jazz,33284,-1,-1,-1,-1,1
33284,Lonely Days,Jimmy Giuffre,258996,86426,jazz,-1,-1,-1,-1,-1,0
33320,I'm Old Fashioned,John Coltrane,430146,469225,jazz,8202,63618,1918,5104,-1,1
33327,Velvet Scene,John Coltrane,345391,299024,jazz,10087,-1,-1,-1,-1,1
33469,Never Let Me Go,Keith Jarrett,741346,168539,jazz,20431,-1,-1,-1,-1,1
33477,My Funny Valentine-Song,Keith Jarrett,483482,248132,jazz,-1,-1,-1,-1,-1,0
33517,When Did You Leave Heaven,Lisa Ekdahl,902792,77127,jazz,33518,33519,32812,176384,-1,1
33518,But Not For Me,Lisa Ekdahl,654739,494578,jazz,33526,-1,-1,-1,-1,1
33519,Cry Me a River,Lisa Ekdahl,198164,152433,jazz,33518,114998,63715,63271,63652,1
33525,Boy Next Door,Lisa Ekdahl,853332,293731,jazz,-1,-1,-1,-1,-1,0
33526,I'm A Fool To Want You,Lisa Ekdahl,297434,120992,jazz,1918,40540,-1,-1,-1,1
33530,Daybreak,Lisa Ekdahl,843981,248762,jazz,7505,117117,170896,40047,63652,1
33531,Sunny Weather,Lisa Ekdahl,942424,299784,jazz,114993,40540,-1,-1,-1,1
33537,I've Never Seen Anything Like You,Lisa Ekdahl,933159,181156,jazz,33542,115002,63262,40987,39957,1
33542,Of My Conceit,Lisa Ekdahl,577659,174715,jazz,114998,63262,34215,161485,10090,1
33550,Dream,Jimmy Scott,620261,216216,jazz,-1,-1,-1,-1,-1,0
33647,Nage sur le do majar,Martial Solal,517230,470237,jazz,-1,-1,-1,-1,-1,0
33672,View from the Hill,McCoy Tyner,568258,213824,jazz,-1,-1,-1,-1,-1,0
33702,African Flower,Michel Petrucciani,290179,145133,jazz,3201,20428,183035,183040,-1,1
33728,The Blue Room,Miles Davis,569307,264312,jazz,154634,-1,-1,-1,-1,1
33812,Oleo,Miles Davis,450601,640653,jazz,63618,-1,-1,-1,-1,1
33829,Assassinat,Miles Davis,601864,181154,jazz,-1,-1,-1,-1,-1,0
33940,Blue in Green,Miles Davis,516516,242405,jazz,1906,165671,8202,7089,3201,1
34021,I Haven't Got Anything Better To Do,Natalie Cole,170590,229536,vocal pop,40047,114998,-1,-1,-1,1
34026,I Told You So,Natalie Cole,262819,275014,vocal pop,40246,-1,-1,-1,-1,1
34044,Tell Me More and More and Then Some,Nina Simone,57236,347877,jazz,-1,-1,-1,-1,-1,0
34093,Easy Walker,Oscar Peterson,528582,452835,jazz,114572,1447,-1,-1,-1,1
34128,In the Wee Small Hours of the Morning,Oscar Peterson,693907,95405,jazz,165732,2649,-1,-1,-1,1
34147,It Never Entered My Mind,Oscar Peterson,920800,148536,jazz,-1,-1,-1,-1,-1,0
34148,Ev'ry Time We Say Goodbye,Oscar Peterson,846721,34504,jazz,34862,-1,-1,-1,-1,1
34154,Just In Time,Oscar Peterson,699814,280697,jazz,153921,5753,1914,-1,-1,1
34193,Lonely Woman,Pat Metheny,636473,154927,jazz,31636,-1,-1,-1,-1,1
34199,Silent Partner,Patricia Barber,803041,39496,jazz,33518,40535,-1,-1,-1,1
34215,I Fall in Love Too Easily,Patricia Barber,606199,23128,jazz,168244,115002,63710,1031,33542,1
34228,Second Chance,Paul Gonsalves,963823,255821,jazz,153968,34128,-1,-1,-1,1
34235,These Foolish Things,Peggy Lee,605126,8295,jazz,125604,-1,-1,-1,-1,1
34386,Lover Man,Sarah Vaughan,612233,291454,jazz,32815,1031,40572,115002,159530,1
34402,Fly Me to the Moon,Sarah Vaughan,1002783,35742,jazz,1918,114625,3201,40572,-1,1
34409,The More I See You,Sarah Vaughan,827277,324167,jazz,168243,63987,5913,3201,40216,1
34445,Goodnight My Love,Sarah Vaughan,850720,127705,jazz,176144,-1,-1,-1,-1,1
34653,Johnny's Time,Stefano Di Battista,491889,321561,jazz,-1,-1,-1,-1,-1,0
34785,Smoke Gets in Your Eyes,Thelonious Monk,756447,439324,jazz,-1,-1,-1,-1,-1,0
34862,Everything Happens to Me,Thelonious Monk,531973,425126,jazz,78978,1920,-1,-1,-1,1
34965,Don't worry bout,Zoot Sims,573643,375562,jazz,-1,-1,-1,-1,-1,0
35019,Piano concerto No.17 - mvt No.2,Wolfgang Amadeus Mozart,300749,229467,classical,-1,-1,-1,-1,-1,0
35098,La traviata,Luciano Pavarotti,416432,533441,classical,-1,-1,-1,-1,-1,0
36162,I Can't Quit You Baby,John Lee Hooker,487960,474486,blues,-1,-1,-1,-1,-1,0
36258,See See Baby,John Lee Hooker,397799,502141,blues,-1,-1,-1,-1,-1,0
36280,Highway Blues,John Lee Hooker,377017,614364,blues,1545,-1,-1,-1,-1,1
36426,No Good Rider,Lead Belly,349072,590835,blues,-1,-1,-1,-1,-1,0
36585,Tema Amores Perros,cinema,422071,215630,soundtrack,-1,-1,-1,-1,-1,0
36719,Suzanne,cinema,361941,304103,soundtrack,-1,-1,-1,-1,-1,0
36762,House of the Rising Sun,cinema,367187,526761,soundtrack,-1,-1,-1,-1,-1,0
36902,Mo-wan's dialogue(interlude vocal),Michael Galasso,61172,349750,soundtrack,-1,-1,-1,-1,-1,0
36983,Phillippe Describes Isabeau,cinema,705087,190060,soundtrack,-1,-1,-1,-1,-1,0
37133,It's Been Emotional (Dialogue interlude),cinema,564098,76186,soundtrack,-1,-1,-1,-1,-1,0
37170,Shibuya,cinema,313746,66956,soundtrack,-1,-1,-1,-1,-1,0
37177,Chiyo's Prayer,cinema,189417,330520,soundtrack,-1,-1,-1,-1,-1,0
37182,The Garden Meeting,cinema,427921,170096,soundtrack,-1,-1,-1,-1,-1,0
37188,Confluence,cinema,564543,92574,soundtrack,-1,-1,-1,-1,-1,0
37189,A Dream Discarded,cinema,134645,194089,soundtrack,-1,-1,-1,-1,-1,0
37409,Slip Away,Paul Bushnell,437829,657746,soundtrack,-1,-1,-1,-1,-1,0
37414,Ad Arcana,Hans Zimmer,116656,6363,soundtrack,-1,-1,-1,-1,-1,0
37481,Scarborough Fair Canticle (Interlude),cinema,656571,145115,soundtrack,-1,-1,-1,-1,-1,0
37483,April Come She Will,cinema,619899,468274,soundtrack,-1,-1,-1,-1,-1,0
37503,On Earth as It Is in Heaven,Ennio Morricone,781085,333482,soundtrack,152775,13940,-1,-1,-1,1
37513,The Mission,Ennio Morricone,726322,8714,soundtrack,37515,123000,14057,152775,-1,1
37515,Gabriel's Oboe,Ennio Morricone,663274,273253,soundtrack,37513,113555,152775,12162,14057,1
37534,With this love,cinema,693402,65155,soundtrack,-1,-1,-1,-1,-1,0
37683,Laura Palmer's Theme,Angelo Badalamenti,336302,16246,soundtrack,96349,-1,-1,-1,-1,1
38229,All I Need,Air,238950,429352,electro,186682,5645,5596,11581,38530,1
38234,Ce Matin La,Air,915626,409321,electro,186682,5596,5645,5587,2360,1
38530,To Build A Home,The Cinematic Orchestra,53144,287163,electro,186682,11581,5645,145,38229,1
38540,Time & Space,The Cinematic Orchestra,629051,56069,electro,-1,-1,-1,-1,-1,0
38765,Renegade Master,Fatboy Slim,662682,851666,electro,-1,-1,-1,-1,-1,0
38850,Miss,Funk For Sale,855998,197577,electro,-1,-1,-1,-1,-1,0
39053,Aoneko No Torso,Alva Noto + Ryuichi Sakamoto,549744,117065,electro,-1,-1,-1,-1,-1,0
39450,Glory Hallelujah,The Golden Gate Quartet,912677,80448,randb,-1,-1,-1,-1,-1,0
39539,As Time Goes By,Adelaide Hall,776893,398518,jazz,11913,-1,-1,-1,-1,1
39609,Stella by starlight,Benny Goodman,841173,66402,jazz,-1,-1,-1,-1,-1,0
39957,Autumn leaves,Karrin Allyson,210674,583175,jazz,7505,159530,114994,33517,2981,1
40047,Fever,Shirley Horn,819979,366558,jazz,63271,114998,97741,168244,33530,1
40116,Pacey and Joey song,Tuck & Patti,879025,348403,jazz,-1,-1,-1,-1,-1,0
40200,I'm Thru With Love,Diana Krall,834354,126107,jazz,115002,40568,40572,63271,7089,1
40208,I Miss You So,Diana Krall,551457,200355,jazz,40211,7504,32812,115002,5983,1
40211,I Don't Stand A Ghost Of A Chance With You,Diana Krall,971840,86494,jazz,7505,115002,5967,33530,-1,1
40213,Gentle Rain,Diana Krall,962314,5093,jazz,40211,40572,114994,117126,97743,1
40216,Garden In The Rain,Diana Krall,584565,59050,jazz,7089,33518,5983,-1,-1,1
40229,I've Got You Under My skin,Diana Krall,725447,153917,jazz,2994,5966,63645,7505,95748,1
40231,I'll String Along With You,Diana Krall,870478,116384,jazz,40572,114998,63271,114519,34386,1
40236,Why Should I Care,Diana Krall,381648,633,jazz,40231,97741,114998,33518,33519,1
40237,S'Wonderful,Diana Krall,932311,319201,jazz,40540,33530,117117,33537,-1,1
40238,Love Letters,Diana Krall,943695,19512,jazz,114998,63271,115009,134418,159530,1
40245,The Look Of Love,Diana Krall,913899,336043,jazz,5964,5966,63645,161826,95748,1
40246,Maybe You'll Be There,Diana Krall,728014,21185,jazz,114998,97741,63271,159530,63652,1
40252,I've Got You Under My Skin,Diana Krall,816299,182047,jazz,2994,5966,63645,7505,95748,1
40267,Narrow Daylight,Diana Krall,519253,318372,jazz,40270,40572,114994,7505,97743,1
40270,Departure Bay,Diana Krall,272611,100751,jazz,40572,114998,97743,63271,40047,1
40271,I ll Never Be The Same,Diana Krall,233275,129791,jazz,-1,-1,-1,-1,-1,0
40284,Count your blessings instead of sheep,Diana Krall,748242,192496,jazz,115002,63271,168244,33542,-1,1
40291,Little Girl Blue,Diana Krall,442006,155106,jazz,40572,63271,97743,34215,32812,1
40296,The Boulevard Of Broken Dreams,Diana Krall,365952,172051,jazz,115009,40047,-1,-1,-1,1
40343,Ode to Kudu,George Benson,703974,241924,jazz,134418,63618,-1,-1,-1,1
40370,Beyond the Sea (La Mer),George Benson,877693,565405,jazz,134418,97722,-1,-1,-1,1
40443,Bossa Rocka,George Benson,667746,479489,jazz,168243,186276,-1,-1,-1,1
40501,Ah.Intruder!(Female),Kip Hanrahan,279388,163677,jazz,-1,-1,-1,-1,-1,0
40530,The Sun Doesn't Like You,Norah Jones,167636,220421,jazz,40535,95748,5910,77644,168244,1
40532,Not My Friend,Norah Jones,138385,118601,jazz,40530,95756,95748,115009,77644,1
40533,Thinking About You,Norah Jones,174381,406583,jazz,95748,77644,2994,1125,13735,1
40535,My Dear Country,Norah Jones,232780,348451,jazz,40530,115009,77644,1910,131120,1
